,PLATFRMID,NAME,STATUS,OPERNAME,COMMODITY,LATITUDE,LONGITUDE,age,WATERDEPTH,DISTLAND,REGION,kmeans_3_label,kmeans_4_label,kmeans_5_label,kmeans_6_label,kmeans_7_label
1593,GOM04305,9,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9876974174,-91.4578952861,47.90691307323751,37,20,GULF OF MEXICO,2,2,1,3,5
1594,GOM04309,JUNCTION,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.4114331849,-92.054515114,43.90691307323751,193,74,GULF OF MEXICO,1,0,0,0,0
1595,GOM04310,A,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",BOTH,28.2705404542,-92.2636807077,47.90691307323751,218,86,GULF OF MEXICO,2,2,1,3,5
1596,GOM04312,3,IN SERVICE,CHEVRON USA INC.,NONE,28.8749133679,-90.4963722124,47.90691307323751,58,12,GULF OF MEXICO,1,0,0,0,6
1597,GOM04313,A,IN SERVICE,ANKOR ENERGY LLC,NONE,28.9364806172,-90.642304708,46.90485968514716,35,10,GULF OF MEXICO,1,0,0,0,0
1598,GOM04314,S,IN SERVICE,ANKOR ENERGY LLC,UNKNOWN,28.9359846235,-90.6420926939,45.90554414784394,35,10,GULF OF MEXICO,2,2,1,3,5
1599,GOM04315,B,IN SERVICE,ANKOR ENERGY LLC,BOTH,28.9359406293,-90.642620704,45.90554414784394,35,10,GULF OF MEXICO,1,0,0,0,0
1600,GOM04316,DA,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,29.0161121422,-90.2784002264,57.90554414784394,42,4,GULF OF MEXICO,2,2,1,3,5
1601,GOM04317,DA-AUX,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,29.0166805494,-90.2783628121,18.611909650924023,42,4,GULF OF MEXICO,1,0,0,0,0
1602,GOM04320,A,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,BOTH,28.3195879919,-91.6151812255,47.90691307323751,218,64,GULF OF MEXICO,1,0,0,0,0
1603,GOM04324,157,IN SERVICE,"WHITNEY OIL & GAS, LLC",BOTH,28.9721282412,-89.2466672734,47.90691307323751,45,4,GULF OF MEXICO,1,0,0,0,6
1604,GOM04330,I,IN SERVICE,APACHE CORP.,UNKNOWN,29.4086839473,-92.9664752786,48.90622861054072,50,18,GULF OF MEXICO,0,1,2,1,1
1605,GOM04335,A,IN SERVICE,CHEVRON USA INC.,BOTH,28.5909577649,-90.3951436158,47.90691307323751,111,31,GULF OF MEXICO,0,1,4,2,3
1606,GOM04345,A,IN SERVICE,MONFORTE EXPLORATION LLC,BOTH,28.2748844519,-91.0927933502,47.90691307323751,232,54,GULF OF MEXICO,2,2,1,3,5
1607,GOM04347,A,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.2232935099,-91.5375100514,47.90691307323751,262,67,GULF OF MEXICO,1,0,0,0,6
1608,GOM04352,A,IN SERVICE,PROBE RESOURCES US LTD.,UNKNOWN,29.4699048121,-92.5500594325,47.90691307323751,38,6,GULF OF MEXICO,0,3,3,5,2
1609,GOM04353,B,IN SERVICE,PROBE RESOURCES US LTD.,UNKNOWN,29.4696298185,-92.5500564353,47.90691307323751,38,6,GULF OF MEXICO,2,2,2,1,1
1610,GOM04354,C,IN SERVICE,PROBE RESOURCES US LTD.,UNKNOWN,29.4699078071,-92.5497454252,47.90691307323751,38,6,GULF OF MEXICO,2,2,1,3,5
1611,GOM04355,D,IN SERVICE,PROBE RESOURCES US LTD.,UNKNOWN,29.4696328135,-92.549742428,44.90622861054072,38,6,GULF OF MEXICO,2,2,1,3,5
1612,GOM04358,H-DRL,IN SERVICE,"RENAISSANCE OFFSHORE, LLC",BOTH,28.5846486618,-91.2785746454,48.90622861054072,100,44,GULF OF MEXICO,0,1,2,1,1
1613,GOM04359,H-PRD,IN SERVICE,"RENAISSANCE OFFSHORE, LLC",NONE,28.5846476628,-91.278381639,47.90691307323751,100,44,GULF OF MEXICO,0,3,3,5,2
1614,GOM04360,I,IN SERVICE,"RENAISSANCE OFFSHORE, LLC",BOTH,28.5838596782,-91.2796066697,47.90691307323751,100,44,GULF OF MEXICO,1,0,0,0,0
1615,GOM04366,42528,IN SERVICE,STONE ENERGY CORP.,NATURAL GAS,29.3821752492,-92.9968421875,47.90691307323751,51,21,GULF OF MEXICO,2,2,1,3,5
1616,GOM04368,A,IN SERVICE,"MERIT ENERGY CO., LLC",UNKNOWN,28.4810685685,-91.5576499291,47.90691307323751,166,53,GULF OF MEXICO,1,0,0,0,6
1617,GOM04369,B,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.3106222142,-92.0961959269,47.90691307323751,200,81,GULF OF MEXICO,0,1,2,1,1
1618,GOM04374,A,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9478692218,-90.7241456052,47.90691307323751,30,6,GULF OF MEXICO,2,2,2,1,1
1619,GOM04376,4,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.948198215,-90.7239806076,46.90485968514716,30,6,GULF OF MEXICO,1,0,0,0,0
1620,GOM04377,B,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9482242109,-90.7236056004,44.90622861054072,30,6,GULF OF MEXICO,2,2,1,3,5
1621,GOM04378,LQ,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.9480852108,-90.723362593,44.90622861054072,30,6,GULF OF MEXICO,1,0,0,0,0
1622,GOM04379,10,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9484332081,-90.723651605,44.90622861054072,30,6,GULF OF MEXICO,0,3,3,5,2
1623,GOM04380,B-AUX,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.9478822208,-90.7240646038,38.90485968514716,30,6,GULF OF MEXICO,2,2,1,3,5
1624,GOM04381,B-25,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.948441348,-90.7236637254,30.90485968514716,30,6,GULF OF MEXICO,2,2,1,2,3
1625,GOM04385,1,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.4332768869,-92.1878565188,48.90622861054072,12,8,GULF OF MEXICO,1,0,0,0,6
1626,GOM04389,KC,IN SERVICE,CHEVRON USA INC.,BOTH,29.397113388,-89.1071292576,47.90691307323751,60,5,GULF OF MEXICO,1,0,0,0,0
1627,GOM04390,B,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.6465337033,-93.1422008727,47.90691307323751,31,7,GULF OF MEXICO,0,1,2,1,1
1628,GOM04396,SG,IN SERVICE,CHEVRON USA INC.,BOTH,29.0649866573,-90.1298485865,47.90691307323751,50,4,GULF OF MEXICO,1,0,0,0,0
1629,GOM04402,D,IN SERVICE,CHEVRON USA INC.,NONE,28.9388638776,-90.4351265876,46.90485968514716,54,7,GULF OF MEXICO,0,1,4,4,4
1630,GOM04403,10,IN SERVICE,CHEVRON USA INC.,NONE,28.860148594,-90.4776462671,46.90485968514716,58,13,GULF OF MEXICO,0,1,4,4,4
1631,GOM04406,A,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.2417609263,-92.3518730123,46.90485968514716,220,88,GULF OF MEXICO,1,0,0,0,0
1632,GOM04411,B,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,BOTH,28.3093771434,-92.2176106032,46.90485968514716,202,83,GULF OF MEXICO,1,0,0,0,6
1633,GOM04412,JA,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,29.627780766,-93.172573861,46.90485968514716,35,9,GULF OF MEXICO,1,0,0,0,6
1634,GOM04413,JA-AUX,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,29.6279970242,-93.1723001912,20.602327173169066,35,9,GULF OF MEXICO,1,0,0,0,6
1635,GOM04415,A,IN SERVICE,"APACHE SHELF, INC.",UNKNOWN,28.1485071047,-93.3602401502,47.90691307323751,236,107,GULF OF MEXICO,1,0,0,0,0
1636,GOM04417,C,IN SERVICE,CHEVRON USA INC.,BOTH,28.9436512532,-90.3353432625,46.90485968514716,52,7,GULF OF MEXICO,2,2,2,1,1
1637,GOM04421,B,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",NONE,28.7837382724,-90.2342420769,46.90485968514716,92,19,GULF OF MEXICO,0,1,2,1,1
1638,GOM04424,G,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.3590147083,-93.1715389341,46.90485968514716,50,26,GULF OF MEXICO,0,3,2,1,1
1639,GOM04425,GA,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.3589963341,-93.1710704949,22.431211498973305,50,26,GULF OF MEXICO,0,1,4,2,3
1640,GOM04427,A,IN SERVICE,"W & T OFFSHORE, INC.",UNKNOWN,29.3055263306,-93.2686357002,46.90485968514716,50,31,GULF OF MEXICO,0,1,4,4,4
1641,GOM04429,A,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",BOTH,28.9043870376,-92.1625210439,46.90485968514716,85,43,GULF OF MEXICO,1,0,0,0,6
1642,GOM04435,A,IN SERVICE,"CASTEX OFFSHORE, INC.",UNKNOWN,29.2877638333,-91.8153378341,46.90485968514716,25,12,GULF OF MEXICO,1,0,0,0,6
1643,GOM04436,A-PRD,IN SERVICE,"ARENA OFFSHORE, LP",UNKNOWN,29.2446214632,-91.3869516333,46.90485968514716,10,4,GULF OF MEXICO,0,2,1,2,3
1644,GOM04437,B-QTR,IN SERVICE,"ARENA OFFSHORE, LP",UNKNOWN,29.2441404745,-91.3867096196,46.90485968514716,10,4,GULF OF MEXICO,0,1,2,1,1
1645,GOM04438,C-HTR,IN SERVICE,"ARENA OFFSHORE, LP",UNKNOWN,29.2443031402,-91.3864618932,45.90554414784394,10,4,GULF OF MEXICO,1,0,0,0,0
1646,GOM04439,D-RSR,IN SERVICE,"ARENA OFFSHORE, LP",UNKNOWN,29.2447234607,-91.3869006328,45.90554414784394,10,4,GULF OF MEXICO,1,0,0,0,6
1647,GOM04440,F,IN SERVICE,"ARENA OFFSHORE, LP",UNKNOWN,29.2443604694,-91.3868636273,33.90554414784394,10,4,GULF OF MEXICO,1,0,0,0,6
1648,GOM04441,E,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.0660072474,-91.8724938847,46.90485968514716,30,28,GULF OF MEXICO,1,0,0,0,0
1649,GOM04446,G,IN SERVICE,CHEVRON USA INC.,BOTH,28.5030339769,-91.5641135544,46.90485968514716,148,52,GULF OF MEXICO,1,0,0,0,6
1650,GOM04447,C,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.3080651171,-91.9010723385,46.90485968514716,255,74,GULF OF MEXICO,1,0,0,0,0
1651,GOM04450,B,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.545526878,-90.6166069148,46.90485968514716,100,34,GULF OF MEXICO,2,2,1,3,5
1652,GOM04454,J,IN SERVICE,"PETROQUEST ENERGY, LLC",BOTH,28.9543301752,-90.9607664572,45.90554414784394,20,6,GULF OF MEXICO,1,0,0,0,0
1653,GOM04456,OF,IN SERVICE,"PETROQUEST ENERGY, LLC",UNKNOWN,28.95449317,-90.9608594588,43.90691307323751,20,6,GULF OF MEXICO,1,0,0,0,6
1654,GOM04457,LQ,IN SERVICE,"PETROQUEST ENERGY, LLC",BOTH,28.9540591777,-90.9610174569,43.90691307323751,20,6,GULF OF MEXICO,1,0,0,0,6
1655,GOM04469,A,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.466537659,-90.4462088741,46.90485968514716,142,40,GULF OF MEXICO,2,2,1,3,5
1656,GOM04486,11,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.0688599706,-91.2800726293,45.90554414784394,19,11,GULF OF MEXICO,1,0,0,0,0
1657,GOM04489,I,IN SERVICE,"PETROQUEST ENERGY, LLC",NONE,28.9722447087,-90.9638265896,45.90554414784394,33,5,GULF OF MEXICO,1,0,0,0,6
1658,GOM04490,A,IN SERVICE,TALOS ENERGY OFFSHORE LLC,BOTH,28.4224014555,-91.9732047352,45.90554414784394,190,70,GULF OF MEXICO,1,0,0,2,3
1659,GOM04491,A-PRD,IN SERVICE,TALOS ENERGY OFFSHORE LLC,BOTH,28.4220904636,-91.973202728,45.90554414784394,190,70,GULF OF MEXICO,0,1,4,4,4
1660,GOM04493,C,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.0296906351,-88.9427648829,49.90554414784394,264,7,GULF OF MEXICO,2,2,1,3,5
1661,GOM04494,D,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.029177408,-88.9437446624,46.90485968514716,264,7,GULF OF MEXICO,1,0,0,0,6
1662,GOM04495,2A,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9461550626,-90.7049291812,47.90691307323751,35,5,GULF OF MEXICO,1,0,0,0,0
1663,GOM04496,42651,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.9462120601,-90.704769179,44.90622861054072,35,5,GULF OF MEXICO,1,0,0,0,0
1664,GOM04497,9-1-A,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.946201061,-90.7048381802,44.90622861054072,35,5,GULF OF MEXICO,0,1,2,1,1
1665,GOM04498,C,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.946154762,-90.7048638199,44.90622861054072,35,5,GULF OF MEXICO,0,1,2,1,1
1666,GOM04499,3A,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9456524539,-90.7444709836,47.90691307323751,35,5,GULF OF MEXICO,0,1,2,1,1
1667,GOM04500,7,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9457854525,-90.7445429873,45.90554414784394,35,5,GULF OF MEXICO,1,0,0,0,6
1668,GOM04501,D,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.9456934529,-90.7444339835,43.90691307323751,35,5,GULF OF MEXICO,1,0,0,0,6
1669,GOM04502,16,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,28.9458234516,-90.7445149874,39.90691307323751,35,5,GULF OF MEXICO,1,0,0,0,0
1670,GOM04518,A,IN SERVICE,"CENTURY EXPLORATION NEW ORLEANS, LLC",UNKNOWN,29.4288215634,-89.1353397024,45.90554414784394,12,10,GULF OF MEXICO,0,1,2,1,1
1671,GOM04522,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.5338136762,-92.5923802984,44.90622861054072,153,70,GULF OF MEXICO,2,2,1,3,5
1672,GOM04523,A-AUX,IN SERVICE,FIELDWOOD ENERGY LLC,UNKNOWN,28.5341896731,-92.5928183171,44.90622861054072,153,70,GULF OF MEXICO,0,1,4,4,4
1673,GOM04526,F,IN SERVICE,FIELDWOOD ENERGY OFFSHORE LLC,BOTH,28.4165802279,-91.3124215069,45.90554414784394,225,49,GULF OF MEXICO,0,3,3,5,2
1674,GOM04532,G,IN SERVICE,TALOS ENERGY OFFSHORE LLC,BOTH,29.0658374723,-92.1848309132,45.90554414784394,59,32,GULF OF MEXICO,1,0,0,0,0
1675,GOM04533,A,IN SERVICE,TC OFFSHORE LLC,UNKNOWN,28.0187176065,-92.2548095865,45.90554414784394,396,103,GULF OF MEXICO,1,0,0,0,6
1676,GOM04535,33,IN SERVICE,"W & T OFFSHORE, INC.",UNKNOWN,29.1273909636,-91.1789606654,45.90554414784394,14,6,GULF OF MEXICO,1,0,0,0,0
1677,GOM04536,18,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.0694238889,-91.3062246,46.90485968514716,19,11,GULF OF MEXICO,1,0,0,0,0
1678,GOM04537,E,IN SERVICE,CHEVRON USA INC.,NONE,28.9233681819,-90.432264157,45.90554414784394,52,8,GULF OF MEXICO,0,3,3,5,2
1679,GOM04539,A,IN SERVICE,"ENERGY XXI GOM, LLC",NONE,28.8309138891,-89.4061133153,46.90485968514716,220,6,GULF OF MEXICO,2,2,1,3,5
1680,GOM04543,A,IN SERVICE,ATP OIL & GAS CORP.,UNKNOWN,29.1079558834,-93.0852740506,45.90554414784394,70,40,GULF OF MEXICO,2,2,1,3,5
1681,GOM04545,E,IN SERVICE,ANKOR E&P HOLDINGS CORP.,UNKNOWN,29.2578092028,-91.4201397216,45.90554414784394,10,5,GULF OF MEXICO,0,1,2,1,1
1682,GOM04548,A,IN SERVICE,STONE ENERGY CORP.,BOTH,29.240062708,-88.4095018702,48.90622861054072,393,35,GULF OF MEXICO,0,1,2,1,1
1683,GOM04560,C,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.5696781455,-90.5452034774,37.35249828884326,99,45,GULF OF MEXICO,1,0,0,0,6
1684,GOM04564,F,IN SERVICE,"EPL OIL & GAS, INC.",NONE,29.4410992685,-92.5271333444,45.90554414784394,38,8,GULF OF MEXICO,0,1,4,2,3
1685,GOM04565,F(FMR.18),IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.6005848215,-93.152420852,45.90554414784394,42,10,GULF OF MEXICO,1,0,0,0,0
1686,GOM04573,30,IN SERVICE,"APACHE SHELF, INC.",UNKNOWN,29.4675037631,-92.3929386712,45.90554414784394,25,5,GULF OF MEXICO,1,0,0,0,0
1687,GOM04580,A,IN SERVICE,"ARENA OFFSHORE, LP",BOTH,28.4973861378,-91.570325633,45.90554414784394,160,53,GULF OF MEXICO,1,0,0,0,0
1688,GOM04581,A,IN SERVICE,"ARENA OFFSHORE, LP",BOTH,28.2027340535,-91.5379085848,45.90554414784394,272,68,GULF OF MEXICO,1,0,0,0,0
1689,GOM04584,34,IN SERVICE,"W & T OFFSHORE, INC.",NONE,29.1131204615,-91.1762243517,45.90554414784394,12,7,GULF OF MEXICO,1,0,0,0,0
1690,GOM04588,A,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.6631646506,-89.4082121259,45.90554414784394,446,17,GULF OF MEXICO,1,0,0,0,0
1691,GOM04590,13B,IN SERVICE,"PETROQUEST ENERGY, LLC",NONE,28.9542309711,-90.9743665349,46.90485968514716,32,6,GULF OF MEXICO,1,0,0,0,6
1692,GOM04593,A-COGNAC,IN SERVICE,"ENVEN ENERGY VENTURES, LLC",BOTH,28.7911950611,-89.0564468225,45.90554414784394,1023,13,GULF OF MEXICO,1,0,0,0,6
1693,GOM04596,A,IN SERVICE,"W & T OFFSHORE, INC.",UNKNOWN,29.3089679188,-93.2423935812,45.90554414784394,50,31,GULF OF MEXICO,1,0,0,0,0
1694,GOM04597,D,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,29.660239814,-93.1023217686,44.90622861054072,32,6,GULF OF MEXICO,2,2,2,1,1
1695,GOM04606,12,IN SERVICE,TALOS ENERGY OFFSHORE LLC,NONE,29.0676893113,-92.1749726603,45.90554414784394,57,32,GULF OF MEXICO,1,0,0,0,0
1696,GOM04607,D,IN SERVICE,TALOS ENERGY OFFSHORE LLC,BOTH,29.0674880916,-92.174617371,24.410677618069816,57,32,GULF OF MEXICO,2,2,1,2,3
1697,GOM04608,17,IN SERVICE,FIELDWOOD ENERGY LLC,NATURAL GAS,28.9309137252,-90.7487878238,45.90554414784394,40,8,GULF OF MEXICO,2,2,1,3,5
1698,GOM04609,N,IN SERVICE,"PETROQUEST ENERGY, LLC",NONE,28.9588819834,-90.9663425179,45.267624914442166,33,6,GULF OF MEXICO,1,0,0,0,0
1699,GOM04615,E,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",BOTH,28.4775684332,-91.2970408122,45.90554414784394,147,44,GULF OF MEXICO,1,0,0,0,0
1700,GOM04618,B,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.4751812335,-90.2360178921,46.90485968514716,175,40,GULF OF MEXICO,1,0,0,0,6
1701,GOM04621,5,IN SERVICE,TANA EXPLORATION CO. LLC,UNKNOWN,29.0063726433,-89.6416849527,,110,14,GULF OF MEXICO,0,1,4,4,4
1702,GOM04622,A,IN SERVICE,"ENERGY XXI GOM, LLC",NATURAL GAS,29.2666541378,-88.9080026064,46.90485968514716,146,8,GULF OF MEXICO,1,0,0,0,0
1703,GOM04623,CF,IN SERVICE,"ENERGY XXI GOM, LLC",UNKNOWN,29.2670751254,-88.9087986432,44.90622861054072,146,8,GULF OF MEXICO,1,0,0,0,0
1704,GOM04632,A,IN SERVICE,"ENVEN ENERGY VENTURES, LLC",NONE,28.4526563557,-93.1947923735,45.90554414784394,147,84,GULF OF MEXICO,2,2,1,3,6
1705,GOM04633,A-AUX,IN SERVICE,"ENVEN ENERGY VENTURES, LLC",UNKNOWN,28.4529442965,-93.1942901064,22.49965776865161,147,84,GULF OF MEXICO,2,2,1,3,6
1706,GOM04634,A,IN SERVICE,GOM SHELF LLC,BOTH,29.1644366477,-88.7461668048,44.90622861054072,250,15,GULF OF MEXICO,0,1,1,2,3
1707,GOM04635,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.642887081,-89.7943035787,45.90554414784394,428,29,GULF OF MEXICO,1,0,0,0,6
1708,GOM04643,35,IN SERVICE,STONE ENERGY CORP.,NONE,28.8841154495,-90.8308208048,44.90622861054072,24,10,GULF OF MEXICO,1,0,0,0,0
1709,GOM04647,F,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.8688193143,-91.8972569257,44.90622861054072,80,41,GULF OF MEXICO,2,2,1,3,5
1710,GOM04648,G,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.8674029961,-91.8979645665,29.905544147843944,80,41,GULF OF MEXICO,1,0,0,0,6
1711,GOM04662,193,IN SERVICE,"WHITNEY OIL & GAS, LLC",BOTH,28.9749968527,-89.2578614203,44.90622861054072,48,4,GULF OF MEXICO,0,1,4,4,4
1712,GOM04663,B,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.0731015477,-92.5465218484,44.90622861054072,324,103,GULF OF MEXICO,1,0,0,0,6
1713,GOM04664,A,IN SERVICE,"RENAISSANCE OFFSHORE, LLC",BOTH,28.0848990458,-92.5195134202,44.90622861054072,316,100,GULF OF MEXICO,1,0,0,0,0
1714,GOM04683,G,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,29.1208282699,-92.5026524678,44.90622861054072,69,30,GULF OF MEXICO,1,0,0,0,6
1715,GOM04688,A,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,29.036600374,-91.5831948662,43.90691307323751,26,23,GULF OF MEXICO,1,0,0,0,0
1716,GOM04692,C,IN SERVICE,"RENAISSANCE OFFSHORE, LLC",NONE,28.0921425422,-92.4784965802,44.90622861054072,300,99,GULF OF MEXICO,1,0,0,0,6
1717,GOM04700,C,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.6491275097,-93.1313725897,35.81930184804928,31,7,GULF OF MEXICO,1,0,0,0,6
1718,GOM04701,E,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.617115076,-93.1511035517,44.90622861054072,36,9,GULF OF MEXICO,0,1,1,2,3
1719,GOM04702,H,IN SERVICE,"EPL OIL & GAS, INC.",UNKNOWN,29.4521223322,-92.4905541119,44.90622861054072,38,7,GULF OF MEXICO,2,2,1,3,5
1720,GOM04703,H-AUX,IN SERVICE,"EPL OIL & GAS, INC.",UNKNOWN,29.452117331,-92.4904411081,44.90622861054072,38,7,GULF OF MEXICO,0,1,2,1,1
1721,GOM04704,G,IN SERVICE,"APACHE SHELF, INC.",UNKNOWN,29.4591016367,-92.3668088628,44.90622861054072,28,5,GULF OF MEXICO,0,1,2,1,1
1722,GOM04705,B,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,29.2535491062,-88.9306897926,44.90622861054072,120,5,GULF OF MEXICO,0,1,2,1,1
1723,GOM04709,A,IN SERVICE,FOREST OIL CORP.,UNKNOWN,29.2599806734,-93.3313721294,43.90691307323751,60,34,GULF OF MEXICO,0,3,3,5,2
1724,GOM04714,A,IN SERVICE,STONE ENERGY CORP.,BOTH,29.4472999117,-92.9713358826,44.90622861054072,48,16,GULF OF MEXICO,1,0,0,0,0
1725,GOM04715,B,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,29.4470219196,-92.971330886,44.90622861054072,48,16,GULF OF MEXICO,1,0,0,0,6
1726,GOM04716,G,IN SERVICE,"ANGLO-SUISSE OFFSHORE PARTNERS, LLC",BOTH,28.805058133,-89.8018535325,44.90622861054072,211,34,GULF OF MEXICO,1,0,0,0,6
1727,GOM04722,A,IN SERVICE,"W & T OFFSHORE, INC.",NONE,28.4780400169,-90.8592217566,44.90622861054072,120,38,GULF OF MEXICO,0,1,2,1,1
1728,GOM04731,A,IN SERVICE,"GRAND ISLE CORRIDOR, LP",UNKNOWN,28.6523959371,-89.7865194188,45.90554414784394,343,29,GULF OF MEXICO,1,0,0,0,0
1729,GOM04735,F,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.777908587,-91.7408436869,43.90691307323751,83,42,GULF OF MEXICO,1,0,0,0,6
1730,GOM04736,D,IN SERVICE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",BOTH,28.4570298908,-91.3144609886,42.90485968514716,156,46,GULF OF MEXICO,2,2,1,3,5
1731,GOM04743,A,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,29.292534778,-93.6154882337,43.90691307323751,44,29,GULF OF MEXICO,1,0,0,0,6
1732,GOM04749,D,IN SERVICE,"W & T OFFSHORE, INC.",NONE,28.7414638811,-91.2287478562,43.90691307323751,42,40,GULF OF MEXICO,0,1,2,1,1
1733,GOM04750,J,IN SERVICE,"W & T OFFSHORE, INC.",BOTH,28.7413842539,-91.2286887235,17.711156741957563,42,40,GULF OF MEXICO,1,0,0,0,6
1734,GOM04751,D,IN SERVICE,STONE ENERGY CORP.,UNKNOWN,28.5263212819,-90.6150645461,44.90622861054072,106,36,GULF OF MEXICO,0,1,4,4,4
1735,GOM04753,A,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.2982092744,-93.231279122,45.90554414784394,185,95,GULF OF MEXICO,1,0,0,0,0
1736,GOM04754,A-AUX,IN SERVICE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",UNKNOWN,28.2983444431,-93.2314366983,43.90691307323751,185,95,GULF OF MEXICO,0,2,1,2,3
1737,GOM04757,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,29.4976725805,-93.7811178906,43.90691307323751,39,12,GULF OF MEXICO,0,1,2,1,1
1738,GOM04758,JA,IN SERVICE,FIELDWOOD ENERGY LLC,NONE,29.4984445574,-93.7808378753,43.90691307323751,39,12,GULF OF MEXICO,1,0,0,0,0
1739,GOM04759,A NORTH,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.4408354045,-92.035715631,43.90691307323751,185,72,GULF OF MEXICO,1,0,0,0,0
1740,GOM04778,A,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.0602707036,-92.2713269554,43.90691307323751,340,101,GULF OF MEXICO,0,1,4,4,4
1741,GOM04781,6,IN SERVICE,FIELDWOOD ENERGY LLC,BOTH,28.941089096,-90.6999589877,43.90691307323751,40,7,GULF OF MEXICO,1,0,0,0,0
1742,GOM04805,A,IN SERVICE,"ENERGY XXI GOM, LLC",BOTH,28.8856690333,-89.0638155995,43.90691307323751,300,7,GULF OF MEXICO,1,0,0,0,6
1743,GOM04809,CB,IN SERVICE,CHEVRON USA INC.,BOTH,28.989482935,-91.8637475562,43.90691307323751,40,33,GULF OF MEXICO,1,0,0,0,6
1744,GOM04814,CA,IN SERVICE,"ARENA OFFSHORE, LP",BOTH,28.250733774,-93.3197162238,43.90691307323751,188,100,GULF OF MEXICO,2,2,1,3,5
